,id,recipeName,cook_time_minutes,prep_time_minutes,total_time_minutes,num_servings,tag_list,ingredient_list,cleanedIngredientList
231,748.0,Healthy White Bean Dip Snack-Prep,,,,4.0,"['easy', 'oven', 'healthy', 'food_processor', 'meal_prep', 'gluten_free', 'snacks', 'greek', 'fusion', 'middle_eastern', 'bake', 'cutting_board', 'chefs_knife', 'pyrex', 'tongs', 'parchment_paper', 'baking_pan', 'oven_mitts', 'casual_party', 'game_day', 'charcuterie_dips']","['medium eggplant', 'red bell pepper', 'olive oil', 'canned cannellini', 'garlic cloves', 'fresh parsley', 'lemon juice', 'salt', 'black pepper', 'red pepper flakes']","['medium eggplant', 'red bell pepper', 'olive oil', 'canned cannellini', 'garlic cloves', 'fresh parsley', 'lemon juice', 'salt', 'black pepper', 'red pepper flakes']"
232,4298.0,Mediterranean Meal Prep,,,,4.0,"['food_processor', 'tupperware', 'cutting_board', 'wooden_spoon', 'saute_pan', 'meal_prep', 'chefs_knife', 'healthy', 'stove_top', 'liquid_measuring_cup', 'easy', 'greek', 'measuring_spoons', 'lunch', 'pyrex', 'mixing_bowl', 'dry_measuring_cups', 'spatula', 'high_fiber', 'vegetarian', 'walmart_meal_planning']","['chickpeas', 'garlic', 'paprika', 'sea salt', 'cumin', 'lemon', 'olive oil', 'water', 'red pepper flakes']","['chickpeas', 'garlic', 'paprika', 'sea salt', 'cumin', 'lemon', 'olive oil', 'water', 'red pepper flakes']"
233,4045.0,Chicken Gyro Sliders,,,,12.0,"['greek', 'game_day', 'dinner', 'oven', 'mixing_bowl', 'american', 'spatula', 'casual_party', 'fusion', 'baking_pan', 'oven_mitts', 'dry_measuring_cups', 'liquid_measuring_cup', 'measuring_spoons', 'pyrex', 'plastic_wrap', 'low_carb']","['greek yogurt', 'paprika', 'dried oregano', 'ground coriander', 'cumin', 'garlic', 'cayenne', 'cinnamon', 'pepper', 'tahini paste', 'olive oil', 'salt', 'boneless, skinless chicken thighs']","['greek yogurt', 'paprika', 'dried oregano', 'ground coriander', 'cumin', 'garlic', 'cayenne', 'cinnamon', 'pepper', 'tahini paste', 'olive oil', 'salt', 'boneless, skinless chicken thighs']"
234,3674.0,3-Way Party Fajitas Kebab,,,,15.0,"['oven', 'mexican', 'fusion', 'special_occasion', 'baking_pan', 'big_batch', 'cutting_board', 'chefs_knife', 'plastic_wrap', 'mixing_bowl', 'pyrex', 'tongs', 'parchment_paper', 'greek', 'measuring_spoons', 'liquid_measuring_cup', 'oven_mitts', 'bake', 'casual_party', 'appetizers', 'rolling_pin', 'dry_measuring_cups', 'high_protein', 'low_sugar']","['boneless, skinless chicken thighs', 'skirt steak', 'boneless pork shoulder', 'salt', 'black pepper', 'paprika', 'chili powder', 'cumin', 'garlic', 'lime juice', 'large white onion', 'large white onion', 'green bell pepper', 'red bell pepper', 'yellow bell pepper', 'olive oil', 'corn tortilla', 'guacamole', 'sour cream', 'pico de gallo']","['boneless, skinless chicken thighs', 'skirt steak', 'boneless pork shoulder', 'salt', 'black pepper', 'paprika', 'chili powder', 'cumin', 'garlic', 'lime juice', 'large white onion', 'large white onion', 'green bell pepper', 'red bell pepper', 'yellow bell pepper', 'olive oil', 'corn tortilla', 'guacamole', 'sour cream', 'pico de gallo']"
235,3400.0,Chicken Spinach Feta Pie,,,,8.0,"['stove_top', 'oven', 'comfort_food', 'stuffed', 'dinner', 'mixing_bowl', 'cast_iron_pan', 'spatula', 'greek', 'bake', 'chefs_knife', 'oven_mitts', 'measuring_spoons', 'pyrex', 'saute_pan', 'tongs', 'dry_measuring_cups', 'cutting_board', 'cake_pan', 'every_occasion', 'low_carb', 'high_protein', 'low_sugar', 'keto']","['boneless, skinless chicken breast', 'salt', 'pepper', 'garlic', 'greek oregano', 'olive oil', 'ricotta cheese', 'frozen spinach', 'feta cheese', 'green onion', 'egg', 'fresh dill', 'phyllo dough', 'butter', 'red onion', 'kalamata olive', 'tomato']","['boneless, skinless chicken breast', 'salt', 'pepper', 'garlic', 'greek oregano', 'olive oil', 'ricotta cheese', 'frozen spinach', 'feta cheese', 'green onion', 'egg', 'fresh dill', 'phyllo dough', 'butter', 'red onion', 'kalamata olive', 'tomato']"
236,3326.0,Greek Chicken Gyro Salad,,,,1.0,"['greek', 'lunch', 'healthy', 'easy', 'wooden_spoon', 'tongs', 'mixing_bowl', 'saute_pan', 'chefs_knife', 'cutting_board', 'measuring_spoons', 'oven_mitts', 'baking_pan', 'high_protein', 'high_fiber']","['plain nonfat greek yogurt', 'cucumber', 'lemon juice', 'olive oil', 'garlic', 'salt']","['plain nonfat greek yogurt', 'cucumber', 'lemon juice', 'olive oil', 'garlic', 'salt']"
237,3273.0,Chicken Enchilada-Stuffed Zucchini Boats,,,,1.0,"['mexican', 'oven', 'healthy', 'liquid_measuring_cup', 'mixing_bowl', 'cutting_board', 'pan_fry', 'stove_top', 'dinner', 'bake', 'lunch', 'oven_mitts', 'baking_pan', 'fusion', 'greek', 'easy', 'stuffed', 'chefs_knife', 'saute_pan', 'measuring_spoons', 'weeknight', 'date_night', 'chop_champ', 'high_protein', 'high_fiber']","['boneless, skinless chicken breast', 'salt', 'ground black pepper', 'chili powder', 'olive oil', 'salsa', 'zucchini', 'shredded cheddar cheese', 'roma tomato', 'avocado', 'chopped cilantro', 'lime']","['boneless, skinless chicken breast', 'salt', 'ground black pepper', 'chili powder', 'olive oil', 'salsa', 'zucchini', 'shredded cheddar cheese', 'roma tomato', 'avocado', 'chopped cilantro', 'lime']"
238,2535.0,Chicken Gyros,,,,8.0,"['greek', 'american', 'fusion', 'oven', 'kid_friendly', 'comfort_food', 'big_batch', 'dinner', 'bake', 'special_occasion', 'casual_party', 'cutting_board', 'cheese_grater', 'baking_pan', 'cast_iron_pan', 'cooling_rack', 'measuring_spoons', 'liquid_measuring_cup', 'dry_measuring_cups', 'oven_mitts', 'pyrex', 'mixing_bowl', 'whisk', 'paper_napkins', 'plastic_wrap', 'high_protein']","['boneless, skinless chicken thighs', 'large yellow onion', 'wooden skewers']","['boneless, skinless chicken thighs', 'large yellow onion', 'wooden skewers']"
239,2063.0,Freeze & Bake Chicken Pot Pies,,,,6.0,"['stove_top', 'oven', 'freezer', 'american', 'greek', 'fusion', 'kid_friendly', 'comfort_food', 'easy', 'meal_prep', 'big_batch', 'dinner', 'bake', 'pan_fry', 'weeknight', 'wooden_spoon', 'rolling_pin', 'chefs_knife', 'sauce_pan', 'cutting_board', 'dry_measuring_cups', 'pyrex', 'liquid_measuring_cup', 'baking_pan', 'oven_mitts', 'high_fiber']","['butter', 'onion', 'celery', 'large carrot', 'milk', 'chicken broth', 'flour', 'rotisserie chicken', 'frozen peas', 'salt', 'pepper', 'refrigerated pie crust']","['butter', 'onion', 'celery', 'large carrot', 'milk', 'chicken broth', 'flour', 'rotisserie chicken', 'frozen peas', 'salt', 'pepper', 'refrigerated pie crust']"
240,1854.0,Greek Salad Dressing,,,,16.0,"['greek', 'easy', 'measuring_spoons', 'liquid_measuring_cup', 'low_calorie', 'dairy_free', 'vegan', 'vegetarian']","['kalamata olive', 'garlic', 'fresh oregano', 'lemon juice', 'salt', 'pepper', 'red wine vinegar', 'extra virgin olive oil']","['kalamata olive', 'garlic', 'fresh oregano', 'lemon juice', 'salt', 'pepper', 'red wine vinegar', 'extra virgin olive oil']"
241,1026.0,Turkey Sausage Breakfast Burrito,,,,6.0,"['stove_top', 'greek', 'mexican', 'comfort_food', 'breakfast', 'brunch', 'strainer', 'saute_pan', 'wooden_spoon', 'measuring_spoons', 'dry_measuring_cups']","['coconut oil', 'turkey sausage', 'cannellini bean', 'diced tomato', 'salt', 'black pepper', 'dried thyme', 'egg', 'spinach', 'greek yogurt', 'ripe avocado', 'whole wheat flour tortillas']","['coconut oil', 'turkey sausage', 'cannellini bean', 'diced tomato', 'salt', 'black pepper', 'dried thyme', 'egg', 'spinach', 'greek yogurt', 'ripe avocado', 'whole wheat flour tortillas']"
242,744.0,Greek Spinach Pies (Spanakopita),,,,8.0,"['dinner', 'casual_party', 'bake', 'pan_fry', 'fusion', 'stove_top', 'date_night', 'oven', 'greek', 'american', 'healthy', 'stuffed', 'measuring_spoons', 'dry_measuring_cups', 'pyrex', 'wooden_spoon', 'saute_pan', 'baking_pan', 'parchment_paper', 'mixing_bowl', 'homemade_holiday']","['olive oil', 'green onion', 'fresh spinach', 'garlic', 'feta cheese', 'ricotta cheese', 'fresh dill', 'fresh parsley', 'salt', 'pepper', 'phyllo dough']","['olive oil', 'green onion', 'fresh spinach', 'garlic', 'feta cheese', 'ricotta cheese', 'fresh dill', 'fresh parsley', 'salt', 'pepper', 'phyllo dough']"
243,1067.0,Frozen Yogurt Granola Cups,,,,12.0,"['microwave', 'american', 'greek', 'fusion', 'kid_friendly', 'indulgent_sweets', 'no_bake_desserts', 'casual_party', 'breakfast', 'brunch', 'baking_cups', 'pyrex', 'spatula', 'cutting_board', 'chefs_knife', 'measuring_spoons', 'dry_measuring_cups', 'mixing_bowl', 'freezer', 'charcuterie_breakfast']","['peanut butter', 'honey', 'granola', 'greek yogurt', 'strawberry', 'blueberry', 'dark chocolate']","['peanut butter', 'honey', 'granola', 'greek yogurt', 'strawberry', 'blueberry', 'dark chocolate']"
244,214.0,Healthy Mediterranean Salad,,,,2.0,"['oven', 'easy', 'greek', 'bake', 'american', 'healthy', 'fusion', 'lunch', 'measuring_spoons', 'baking_pan', 'oven_mitts', 'mixing_bowl', 'pyrex', 'dry_measuring_cups', 'spatula']","['chicken breast', 'olive oil', 'lemon juice', 'garlic', 'fresh dill', 'salt', 'pepper']","['chicken breast', 'olive oil', 'lemon juice', 'garlic', 'fresh dill', 'salt', 'pepper']"
245,885.0,Makaronia Tou Fournou By Hannah Simone,,,,12.0,"['big_batch', 'comfort_food', 'bake', 'greek', 'casual_party', 'dinner', 'bbq', 'wok', 'stove_top', 'weeknight', 'oven', 'measuring_spoons', 'liquid_measuring_cup', 'dry_measuring_cups', 'sauce_pan', 'wooden_spoon', 'chefs_knife', 'cutting_board', 'cheese_grater', 'cake_pan', 'contains_alcohol']","['red wine', 'garlic cloves', 'onion', 'ground pork', 'cinnamon', 'dried mint', 'black pepper', 'halloumi cheese', 'ziti pasta', 'butter', 'flour', 'milk', 'paprika', 'fresh parsley']","['red wine', 'garlic cloves', 'onion', 'ground pork', 'cinnamon', 'dried mint', 'black pepper', 'halloumi cheese', 'ziti pasta', 'butter', 'flour', 'milk', 'paprika', 'fresh parsley']"
246,561.0,Healthy Meal-prep Chicken Salad Pockets,,,,4.0,"['meal_prep', 'healthy', 'american', 'stuffed', 'lunch', 'dry_measuring_cups', 'pyrex', 'mixing_bowl', 'measuring_spoons', 'spatula', 'easy', 'greek', 'fusion', 'chefs_knife', 'cutting_board']","['chicken', 'fat free plain greek yogurt', 'celery', 'sweet relish', 'dijon mustard', 'scallion', 'garlic powder', 'paprika', 'salt', 'pepper', 'lettuce', 'cherry tomato', 'pita bread']","['chicken', 'fat free plain greek yogurt', 'celery', 'sweet relish', 'dijon mustard', 'scallion', 'garlic powder', 'paprika', 'salt', 'pepper', 'lettuce', 'cherry tomato', 'pita bread']"
247,25.0,Beef Kebab With Garlic Sauce,,,,9.0,"['spring', 'summer', 'food_processor', 'grill', 'dinner', 'bbq', 'american', 'game_day', 'healthy', 'greek', 'zipper_storage_bags', 'measuring_spoons', 'liquid_measuring_cup', 'dry_measuring_cups', 'tongs', 'pyrex']",['nonstick cooking spray'],['nonstick cooking spray']
248,8555.0,Easy Vegan Ramen,,,,6.0,"['stove_top', 'lunch', 'dinner', 'gluten_free', 'vegan', 'dairy_free', 'pescatarian']","['vegetable broth', 'vegan ramen broth', 'garlic', 'oyster mushroom', 'white mushroom', 'clamshell mushrooms', 'gluten-free udon noodles', 'bok choy', 'fire-roasted corn', 'tofu', 'green onion']","['vegetable broth', 'vegan ramen broth', 'garlic', 'oyster mushroom', 'white mushroom', 'clamshell mushrooms', 'gluten-free udon noodles', 'bok choy', 'fire-roasted corn', 'tofu', 'green onion']"
249,8557.0,Black Hummus,5.0,20.0,28.0,4.0,"['under_30_minutes', 'under_45_minutes', 'sides', 'vegan', 'middle_eastern', 'vegetarian', 'appetizers']","['black sesame seeds', 'vegetable oil']","['black sesame seeds', 'vegetable oil']"
250,8511.0,Green Beans,,,,10.0,"['stove_top', 'sides', 'dairy_free', 'vegan', 'vegetarian']","['olive oil', 'garlic', 'frozen French green beans', 'salt', 'toasted sesame oil', 'sesame seeds', 'toasted sesame seeds']","['olive oil', 'garlic', 'frozen french green beans', 'salt', 'toasted sesame oil', 'sesame seeds', 'toasted sesame seeds']"
251,8494.0,Eat Your Feed Fest Pizza,10.0,10.0,20.0,8.0,"['5_ingredients_or_less', 'easy', 'under_1_hour', 'under_15_minutes', 'under_30_minutes', 'under_45_minutes', 'dinner', 'lunch', 'dairy_free', 'gluten_free', 'healthy', 'keto', 'pescatarian', 'vegan', 'vegetarian']","['A dash of your favorite creators', 'ounces viral Tasty classics', 'live cooking demos', 'local eats', 'spicy challenges']","['a dash of your favorite creators', 'ounces viral tasty classics', 'live cooking demos', 'local eats', 'spicy challenges']"
252,8424.0,Pickled Corn,3.0,10.0,120.0,3.0,"['healthy', 'dairy_free', 'easy', 'gluten_free', 'vegetarian', 'summer', 'vegan']","['corn', 'garlic', 'shallot', 'serrano pepper', 'distilled white vinegar', 'apple cider vinegar', 'granulated sugar', 'coriander seeds', 'whole black peppercorn', 'kosher salt']","['corn', 'garlic', 'shallot', 'serrano pepper', 'distilled white vinegar', 'apple cider vinegar', 'granulated sugar', 'coriander seeds', 'whole black peppercorn', 'kosher salt']"
253,8429.0,Basil Oil,1.0,5.0,80.0,1.0,"['dairy_free', '5_ingredients_or_less', 'summer', 'vegetarian', 'vegan', 'gluten_free']","['neutral oil', 'kosher salt', 'fresh basil leaves']","['neutral oil', 'kosher salt', 'fresh basil leaves']"
254,8405.0,Green Salad With Tahina Sauce,,,,3.0,"['lunch', 'healthy', 'dairy_free', 'vegan', 'vegetarian']","['cucumber', 'tomatoes', 'fresh parsley', 'dill', 'garlic', 'eggplant', 'potato', 'salt', 'black pepper', 'cumin']","['cucumber', 'tomatoes', 'fresh parsley', 'dill', 'garlic', 'eggplant', 'potato', 'salt', 'black pepper', 'cumin']"
255,8348.0,Pasta With Tomato Topping,,,,1.0,"['dinner', 'stove_top', 'low_sugar', 'dairy_free', 'vegan', 'vegetarian']","['tomato', 'onion powder', 'garlic powder', 'smoked paprika', 'fresh basil', 'fresh parsley', 'chili powder', 'lime juice', 'oil', 'pasta']","['tomato', 'onion powder', 'garlic powder', 'smoked paprika', 'fresh basil', 'fresh parsley', 'chili powder', 'lime juice', 'oil', 'pasta']"
256,8401.0,Small Batch Bread And Butter Pickles,25.0,25.0,170.0,1.0,"['snacks', 'whisk', 'measuring_spoons', 'sides', 'dairy_free', 'vegan', 'vegetarian']","['hothouse cucumber', 'small white onion', 'kosher salt']","['hothouse cucumber', 'small white onion', 'kosher salt']"
257,8381.0,Crispy Smashed Potatoes With Ginger Scallion Sauce,65.0,20.0,85.0,6.0,"['sides', 'vegan', 'bake', 'oven', 'vegetarian', 'dairy_free']","['kosher salt', 'yukon gold potato', 'olive oil', 'garlic powder']","['kosher salt', 'yukon gold potato', 'olive oil', 'garlic powder']"
258,8372.0,Frito Salad,0.0,2.0,5.0,4.0,"['5_ingredients_or_less', 'under_15_minutes', 'easy', 'gluten_free', 'vegetarian', 'vegan', 'under_30_minutes', 'under_45_minutes', 'under_1_hour', 'dairy_free']","['shredded cabbage', 'sliced black olives', ""Girard's Champagne Dressing"", 'Fritos']","['shredded cabbage', 'sliced black olives', ""girard's champagne dressing"", 'fritos']"
259,8368.0,Melon Ball Salad,,,,3.0,"['healthy', 'easy', 'under_30_minutes', 'sides', 'snacks', 'dairy_free', 'gluten_free', 'fourth_of_july', 'bbq', 'summer', 'vegan', 'vegetarian']","['castor sugar', 'water', 'whole clove', 'smashed cardamom pod', 'lemon', 'watermelon', 'honeydew melon', 'canary melon', 'fresh large basil leaves']","['castor sugar', 'water', 'whole', 'smashed cardamom pod', 'lemon', 'watermelon', 'honeydew melon', 'canary melon', 'fresh large basil leaves']"
260,8376.0,Zesty French Fries,25.0,5.0,35.0,4.0,"['under_45_minutes', 'easy', 'appetizers', 'sides', 'vegetarian', 'american', 'comfort_food', 'oven', 'bbq', 'casual_party', 'happy_hour', 'under_1_hour', 'dairy_free', 'vegan']","['frozen french fries', 'kosher salt', 'garlic powder', 'onion powder', 'smoked paprika', 'ground cumin', 'chili powder', 'freshly ground black pepper', 'sugar']","['frozen french fries', 'kosher salt', 'garlic powder', 'onion powder', 'smoked paprika', 'ground cumin', 'chili powder', 'freshly ground black pepper', 'sugar']"
261,8228.0,Blue Spirulina Bowl,,,,1.0,"['freezer', 'blender', 'healthy', 'lunch', 'brunch', 'dairy_free', 'vegan', 'vegetarian', 'low_fat', 'high_fiber']","['Planet Oat® Unsweetened Original Oatmilk', 'frozen blueberry', 'frozen banana', 'frozen mango chunks', 'frozen apple chunks', 'blue spirulina powder']","['planet oat® unsweetened original oatmilk', 'frozen blueberry', 'frozen banana', 'frozen mango chunks', 'frozen apple chunks', 'blue spirulina powder']"
262,8354.0,Mushroom “Chicken Nuggets”,10.0,20.0,,4.0,"['easy', 'under_1_hour', 'dry_measuring_cups', 'vegan', 'vegetarian', 'whisk', 'snacks', 'tongs', 'measuring_spoons', 'appetizers', 'stove_top', 'mixing_bowl', 'spider', 'under_30_minutes', 'under_45_minutes', 'dairy_free']","['Vegetable oil, for frying', '8 king trumpet mushrooms', '1/3 cup buckwheat flour', '1/3 cup cornstarch', '1/2 teaspoon paprika', '1/2 teaspoon garlic powder', '1 teaspoon kosher salt, plus more to taste', '1/2 teaspoon freshly ground black pepper', '1/2 cup water', '1 1/2 teaspoon chili powder', '2 cups crushed cornflakes', 'Sauce of choice, for dipping']","['vegetable oil, for frying', '8 king trumpet mushrooms', '1/3 buckwheat flour', '1/3 cornstarch', '1/2 paprika', '1/2 garlic powder', '1 kosher salt, plus more to taste', '1/2 freshly ground black pepper', '1/2 water', '1 1/2 chili powder', '2 cups crushed cornflakes', 'sauce of choice, for dipping']"
263,8351.0,Diy Ketchup Ice Pops,240.0,5.0,245.0,6.0,"['summer', '5_ingredients_or_less', 'easy', 'snacks', 'dairy_free', 'vegan', 'vegetarian']","['ketchup', 'tomato juice', 'lime', 'cayenne pepper hot sauce', 'tajin seasoning']","['ketchup', 'tomato juice', 'lime', 'cayenne pepper hot sauce', 'tajin seasoning']"
264,8338.0,Citrus Peel Tofu,25.0,10.0,55.0,4.0,"['dinner', 'date_night', 'vegetarian', 'stove_top', 'measuring_spoons', 'sauce_pan', 'under_1_hour', 'dairy_free', 'vegan']","['orange peels', 'water', 'brown sugar', 'granulated sugar', 'rice vinegar', 'soy sauce', 'fresh ginger', 'garlic paste', 'toasted sesame oil', 'extra firm tofu', 'cornstarch', 'vegetable oil', 'long grain white rice', 'scallions', 'sesame seeds']","['orange peels', 'water', 'brown sugar', 'granulated sugar', 'rice vinegar', 'soy sauce', 'fresh ginger', 'garlic paste', 'toasted sesame oil', 'extra firm tofu', 'cornstarch', 'vegetable oil', 'long grain white rice', 'scallions', 'sesame seeds']"
265,8339.0,Citrus Peel Cake,55.0,30.0,180.0,9.0,"['vegetarian', 'indulgent_sweets', 'bake', 'special_occasion', 'dry_measuring_cups', 'bakery_goods', 'desserts', 'oven', 'vegan', 'mixing_bowl']","['cooking oil', 'all-purpose flour', 'baking powder', 'baking soda', 'kosher salt', 'sugar', 'citrus peels', 'olive oil', 'full-fat coconut milk', 'icing', 'powdered sugar', 'full-fat coconut milk', 'kosher salt']","['cooking oil', 'all-purpose flour', 'baking powder', 'baking soda', 'kosher salt', 'sugar', 'citrus peels', 'olive oil', 'full-fat coconut milk', 'icing', 'powdered sugar', 'full-fat coconut milk', 'kosher salt']"
266,8278.0,Easy Guacamole,,,,2.0,"['appetizers', 'bbq', 'vegan', 'high_fiber', 'dairy_free', 'vegetarian']","['avocado', 'tomato', 'red onion', 'small jalapeño', 'lime', 'fresh cilantro', 'garlic salt', 'salt', 'pepper', 'cumin']","['avocado', 'tomato', 'red onion', 'small jalapeño', 'lime', 'fresh cilantro', 'garlic salt', 'salt', 'pepper', 'cumin']"
267,8336.0,Sweet And Spicy 1up Popcorn Mix,,,,10.0,"['appetizers', 'snacks', 'stove_top', 'casual_party', 'special_occasion', 'mixing_bowl', 'spatula', 'dairy_free', 'vegan', 'vegetarian']","['popcorn', 'sugar', 'canola oil', 'yellow food coloring', 'chipotle powder', 'salt', 'spicy corn nuts', 'spicy ring chips']","['popcorn', 'sugar', 'canola oil', 'yellow food coloring', 'chipotle powder', 'salt', 'spicy corn nuts', 'spicy ring chips']"
268,8291.0,Banana Cue,10.0,5.0,20.0,6.0,"['dairy_free', 'under_30_minutes', 'desserts', 'snacks', 'vegan', 'pescatarian', 'vegetarian', 'filipino', 'deep_fry', 'dry_measuring_cups', 'tongs', 'stove_top', '5_ingredients_or_less', 'under_45_minutes', 'under_1_hour']","['avocado oil', 'ripe saba banana', 'brown sugar']","['avocado oil', 'ripe saba banana', 'brown sugar']"
269,8252.0,Keto Chocolate Bark,,,,1.0,"['dairy_free', 'vegan', 'vegetarian']","['cocoa powder', 'coconut oil', 'Allulose', 'kosher salt', 'pure vanilla extract', 'unsweetened shredded coconut', 'whole almonds', 'walnut and raisins']","['cocoa powder', 'coconut oil', 'allulose', 'kosher salt', 'pure vanilla extract', 'unsweetened shredded coconut', 'whole almonds', 'walnut and raisins']"
270,8255.0,"Chloe Bailey's Cauliflower Popcorn ""Chicken""",,,,4.0,"['lunch', 'stove_top', 'bbq', 'vegetarian', 'deep_fry', 'dairy_free', 'vegan']","['neutral oil', 'all purpose flour', 'cornstarch', 'baking powder', 'baking soda', 'kosher salt', 'freshly ground black pepper', 'granulated sugar', 'garlic powder', 'smoked paprika', 'cayenne pepper', 'dried basil', 'soda water', 'cauliflower', 'fresh basil leaf', 'lime', 'DoorDash Make ‘Em Sweat Sauce']","['neutral oil', 'all purpose flour', 'cornstarch', 'baking powder', 'baking soda', 'kosher salt', 'freshly ground black pepper', 'granulated sugar', 'garlic powder', 'smoked paprika', 'cayenne pepper', 'dried basil', 'soda water', 'cauliflower', 'fresh basil leaf', 'lime', 'doordash make ‘em sweat sauce']"
271,8249.0,Crispy Potato Puffs,45.0,30.0,,8.0,"['stove_top', 'vegetarian', 'american', 'deep_fry', 'spider', 'dairy_free', 'vegan']","['2 large Idaho potatoes, boiled, skins removed', '2 teaspoons kosher salt', '2 teaspoons freshly ground black pepper', '1 1/4 cups potato starch', 'Vegetable oil, for frying', 'Flaky sea salt, for garnish', 'Dried parsley flakes, for garnish']","['2 large idaho potatoes, boiled, skins removed', '2 teaspoons kosher salt', '2 teaspoons freshly ground black pepper', '1 1/4 cups potato starch', 'vegetable oil, for frying', 'flaky sea salt, for garnish', 'dried parsley flakes, for garnish']"
272,8190.0,Vegan Steak,,,,8.0,"['healthy', 'sides', 'weeknight', 'stove_top', 'fusion', 'low_carb', 'high_protein', 'low_sugar', 'dairy_free', 'vegan', 'vegetarian']","['pinto bean', 'soy sauce', 'nutritional yeast', 'tomato sauce', 'liquid smoke', 'onion powder', 'garlic powder', 'smoked paprika', 'vital wheat gluten', 'vegetable broth', 'fresh thyme', 'garlic', 'grapeseed oil']","['pinto bean', 'soy sauce', 'nutritional yeast', 'tomato sauce', 'liquid smoke', 'onion powder', 'garlic powder', 'smoked paprika', 'vital wheat gluten', 'vegetable broth', 'fresh thyme', 'garlic', 'grapeseed oil']"
273,8229.0,Mango Citrus Bowl,,,,1.0,"['freezer', 'blender', 'healthy', 'lunch', 'brunch', 'vegan', 'vegetarian', 'dairy_free']","['Planet Oat® Unsweetened Original Oatmilk', 'orange', 'grapefruit', 'frozen banana', 'frozen mango chunks', 'frozen pineapple chunks', 'fresh ginger', 'frozen cantaloupe chunks']","['planet oat® unsweetened original oatmilk', 'orange', 'grapefruit', 'frozen banana', 'frozen mango chunks', 'frozen pineapple chunks', 'fresh ginger', 'frozen cantaloupe chunks']"
274,8166.0,Gluten-Free Vegan Black Bean Burgers,,,,10.0,"['gluten_free', 'healthy', 'lunch', 'bbq', 'low_calorie', 'low_sugar', 'high_fiber', 'dairy_free', 'vegan', 'vegetarian']","['black beans', 'oats', 'walnuts', 'poblano pepper', 'medium onion', 'lime', 'onion powder', 'garlic powder', 'cumin', 'fresh parsley', 'salt and pepper', 'olive oil']","['black beans', 'oats', 'walnuts', 'poblano pepper', 'medium onion', 'lime', 'onion powder', 'garlic powder', 'cumin', 'fresh parsley', 'salt and pepper', 'olive oil']"
275,8188.0,Hotteok (Korean Sweet Pancakes),20.0,20.0,130.0,8.0,"['stove_top', 'korean', 'whisk', 'mixing_bowl', 'cutting_board', 'spatula', 'breakfast', 'brunch', 'low_sugar', 'high_fiber', 'dairy_free', 'vegan', 'vegetarian']","['warm water', 'active dry yeast', 'bread flour', 'grapeseed oil', 'kosher salt']","['warm water', 'active dry yeast', 'bread flour', 'grapeseed oil', 'kosher salt']"
276,8199.0,Tasty’s Purple Goddess,0.0,15.0,20.0,4.0,"['blender', 'measuring_spoons', 'liquid_measuring_cup', 'dry_measuring_cups', 'chefs_knife', 'mixing_bowl', 'snacks', 'lunch', 'under_30_minutes', 'under_45_minutes', 'under_1_hour', 'dairy_free', 'vegan', 'vegetarian']","['scallions', 'persian cucumber', 'fresh dill', 'purple cabbage', 'red onion', 'chives', 'kosher salt', 'blue corn tortilla chips']","['scallions', 'persian cucumber', 'fresh dill', 'purple cabbage', 'red onion', 'chives', 'kosher salt', 'blue corn tortilla chips']"
277,8201.0,Italian Paloma,,,,1.0,"['dinner', 'happy_hour', 'easy', 'contains_alcohol', '5_ingredients_or_less', 'dairy_free', 'vegan', 'vegetarian']","['Don Julio Blanco Tequila', 'campari', 'grapefruit juice', 'San Pellegrino Aranciata', 'grapefruit']","['don julio blanco tequila', 'campari', 'grapefruit juice', 'san pellegrino aranciata', 'grapefruit']"
278,8185.0,Spiral Plantains With Mojo Sauce,10.0,15.0,30.0,4.0,"['blender', 'stove_top', 'sauce_pan', 'liquid_measuring_cup', 'tongs', 'chefs_knife', 'measuring_spoons', 'dry_measuring_cups', 'cooling_rack', 'cutting_board', 'deep_fry', 'sides', 'appetizers', 'comfort_food', 'under_30_minutes', 'under_45_minutes', 'under_1_hour', 'dairy_free', 'vegan', 'vegetarian']","['large orange', 'large limes', 'fresh cilantro', 'kosher salt', 'dried oregano', 'ground cumin', 'garlic', 'olive oil']","['large orange', 'large limes', 'fresh cilantro', 'kosher salt', 'dried oregano', 'ground cumin', 'garlic', 'olive oil']"
279,3109.0,Tofu Stir Fry,,,,2.0,"['dry_measuring_cups', 'stove_top', 'cutting_board', 'dinner', 'chefs_knife', 'american', 'japanese', 'pan_fry', 'fusion', 'lunch', 'date_night', 'weeknight', 'cooking_kit', 'high_protein', 'high_fiber', 'dairy_free', 'vegetarian', 'walmart_meal_planning']","['garlic', 'fresh ginger', 'honey', ' sriracha', 'lime juice', 'reduced sodium soy sauce', 'extra firm tofu', 'sesame oil', 'sliced white onion', 'sliced carrot', 'sliced red bell pepper', 'edamame', 'soba noodle', 'sesame seed', 'green onion']","['garlic', 'fresh ginger', 'honey', 'sriracha', 'lime juice', 'reduced sodium soy sauce', 'extra firm tofu', 'sesame oil', 'sliced white onion', 'sliced carrot', 'sliced red bell pepper', 'edamame', 'soba noodle', 'sesame seed', 'green onion']"
